Call_date,Ticker,volume,Delivery %
2026-04-05 18:30:00,APOLLOHOSP,360086,53.07
2026-04-01 18:30:00,APOLLOHOSP,338111,53.34
2026-03-31 18:30:00,APOLLOHOSP,618068,58.57
2026-03-29 18:30:00,APOLLOHOSP,764508,30.73
2026-03-26 18:30:00,APOLLOHOSP,533512,60.15
2026-03-24 18:30:00,APOLLOHOSP,450043,61.52
2026-04-23 18:30:00,POWERGRID,9980241,65.62
2026-04-22 18:30:00,POWERGRID,7294961,63.72
2026-04-21 18:30:00,POWERGRID,7112538,56.54
2026-04-20 18:30:00,POWERGRID,8342335,63.69
2026-04-19 18:30:00,POWERGRID,10955277,55.44
2026-04-16 18:30:00,POWERGRID,13609827,62.67
2026-04-15 18:30:00,POWERGRID,21510277,60.19
2026-04-14 18:30:00,POWERGRID,21897202,64.4
2026-04-12 18:30:00,POWERGRID,15681799,62.41
2026-04-09 18:30:00,POWERGRID,13245074,67.46
2026-04-08 18:30:00,POWERGRID,17644642,60.14
2026-04-07 18:30:00,POWERGRID,10887876,54.99
2026-04-06 18:30:00,POWERGRID,9318575,53.81
2026-04-05 18:30:00,POWERGRID,9291741,46.44
2026-04-01 18:30:00,POWERGRID,17222200,59.15
2026-03-31 18:30:00,POWERGRID,18635698,57.13
2026-03-29 18:30:00,POWERGRID,23105779,57.84
2026-03-26 18:30:00,POWERGRID,27444747,70.89
2026-03-24 18:30:00,POWERGRID,16423641,58.74
2026-04-23 18:30:00,GRASIM,1109759,62.52
2026-04-22 18:30:00,GRASIM,859207,59.05
2026-04-21 18:30:00,GRASIM,924150,57.65
2026-04-20 18:30:00,GRASIM,686149,53.31
2026-04-19 18:30:00,GRASIM,702964,49.61
2026-04-16 18:30:00,GRASIM,427517,55.87
2026-04-15 18:30:00,GRASIM,803379,59.9
2026-04-14 18:30:00,GRASIM,665607,62.79
2026-04-12 18:30:00,GRASIM,1259991,57.7
2026-04-09 18:30:00,GRASIM,611392,57.88
2026-04-08 18:30:00,GRASIM,788928,58.31
2026-04-07 18:30:00,GRASIM,816578,48.54
2026-04-06 18:30:00,GRASIM,632051,55.3
2026-04-05 18:30:00,GRASIM,720478,53.12
2026-04-01 18:30:00,GRASIM,522088,48.91
2026-03-31 18:30:00,GRASIM,651446,55.54
2026-03-29 18:30:00,GRASIM,1978678,50.08
2026-03-26 18:30:00,GRASIM,2406056,60.6
2026-03-24 18:30:00,GRASIM,1656810,58.34
2026-04-23 18:30:00,EICHERMOT,413746,45.79
2026-04-22 18:30:00,EICHERMOT,481927,52.33
2026-04-21 18:30:00,EICHERMOT,497850,54.98
2026-04-20 18:30:00,EICHERMOT,353002,58.26
2026-04-19 18:30:00,EICHERMOT,695282,55.54
2026-04-16 18:30:00,EICHERMOT,582841,59.09
2026-04-15 18:30:00,EICHERMOT,573155,50.81
2026-04-14 18:30:00,EICHERMOT,913138,56.92
2026-04-12 18:30:00,EICHERMOT,1246861,52.85
2026-04-09 18:30:00,EICHERMOT,705365,40.95
2026-04-08 18:30:00,EICHERMOT,648216,51.03
2026-04-07 18:30:00,EICHERMOT,917337,46.99
2026-04-06 18:30:00,EICHERMOT,1150553,54.51
2026-04-05 18:30:00,EICHERMOT,971230,61.87
2026-04-01 18:30:00,EICHERMOT,660432,55.0
2026-03-31 18:30:00,EICHERMOT,736957,63.24
2026-03-29 18:30:00,EICHERMOT,1015357,44.03
2026-03-26 18:30:00,EICHERMOT,533428,55.42
2026-03-24 18:30:00,EICHERMOT,490390,54.54
2026-04-23 18:30:00,MAXHEALTH,2553726,53.48
2026-04-22 18:30:00,MAXHEALTH,1393123,43.4
2026-04-21 18:30:00,MAXHEALTH,1410740,43.72
2026-04-20 18:30:00,MAXHEALTH,1321746,68.5
2026-04-19 18:30:00,MAXHEALTH,2301160,58.12
2026-04-16 18:30:00,MAXHEALTH,1640745,58.68
2026-04-15 18:30:00,MAXHEALTH,3370119,62.68
2026-04-14 18:30:00,MAXHEALTH,2759016,54.99
2026-04-12 18:30:00,MAXHEALTH,2381565,48.35
2026-04-09 18:30:00,MAXHEALTH,4011184,58.84
2026-04-08 18:30:00,MAXHEALTH,3558583,54.37
2026-04-07 18:30:00,MAXHEALTH,3351069,59.19
2026-04-06 18:30:00,MAXHEALTH,4402777,46.15
2026-04-05 18:30:00,MAXHEALTH,4605503,61.28
2026-04-01 18:30:00,MAXHEALTH,1889808,58.46
2026-03-31 18:30:00,MAXHEALTH,2467966,54.17
2026-03-29 18:30:00,MAXHEALTH,4941358,54.04
2026-03-26 18:30:00,MAXHEALTH,2557821,63.17
2026-03-24 18:30:00,MAXHEALTH,2719592,58.82
2026-03-23 18:30:00,MAXHEALTH,2455952,52.21
2026-04-23 18:30:00,NTPC,6266676,67.44
2026-04-22 18:30:00,NTPC,9144699,61.08
2026-04-21 18:30:00,NTPC,16411131,61.65
2026-04-20 18:30:00,NTPC,9493644,56.88
2026-04-19 18:30:00,NTPC,9895187,54.05
2026-04-16 18:30:00,NTPC,15320653,64.05
2026-04-15 18:30:00,NTPC,9896906,49.11
2026-04-14 18:30:00,NTPC,7722460,54.07
2026-04-12 18:30:00,NTPC,15240045,43.78
2026-04-09 18:30:00,NTPC,14953758,54.05
2026-04-08 18:30:00,NTPC,18503665,50.72
2026-04-07 18:30:00,NTPC,19491331,62.4
2026-04-06 18:30:00,NTPC,12603971,63.98
2026-04-05 18:30:00,NTPC,11534034,57.82
2026-04-01 18:30:00,NTPC,16551512,56.37
2026-03-31 18:30:00,NTPC,15449629,58.75
2026-03-29 18:30:00,NTPC,17974103,54.4
2026-03-26 18:30:00,NTPC,20263654,75.15
2026-03-24 18:30:00,NTPC,9266292,62.38
2026-04-23 18:30:00,JSWSTEEL,1996768,53.27
2026-04-22 18:30:00,JSWSTEEL,1715185,46.87
2026-04-21 18:30:00,JSWSTEEL,2882614,59.7
2026-04-20 18:30:00,JSWSTEEL,2108883,41.42
2026-04-19 18:30:00,JSWSTEEL,4606071,64.57
2026-04-16 18:30:00,JSWSTEEL,1875945,46.06
2026-04-15 18:30:00,JSWSTEEL,2686363,55.82
2026-04-14 18:30:00,JSWSTEEL,1404182,55.34
2026-04-12 18:30:00,JSWSTEEL,1031668,35.38
2026-04-09 18:30:00,JSWSTEEL,1719725,49.88
2026-04-08 18:30:00,JSWSTEEL,2563654,45.6
2026-04-07 18:30:00,JSWSTEEL,2383883,46.93
2026-04-06 18:30:00,JSWSTEEL,3158128,49.52
2026-04-05 18:30:00,JSWSTEEL,3213623,48.07
2026-04-01 18:30:00,JSWSTEEL,2208479,43.06
2026-03-31 18:30:00,JSWSTEEL,2025282,49.34
2026-03-29 18:30:00,JSWSTEEL,2454814,39.48
2026-03-26 18:30:00,JSWSTEEL,2750813,63.23
2026-03-24 18:30:00,JSWSTEEL,1632217,47.96
2026-04-23 18:30:00,TMPV,5722477,45.09
2026-04-22 18:30:00,TMPV,11374109,50.58
2026-04-21 18:30:00,TMPV,14994313,46.04
2026-04-20 18:30:00,TMPV,5922373,56.74
2026-04-19 18:30:00,TMPV,7216605,37.95
2026-04-16 18:30:00,TMPV,7314044,46.28
2026-04-15 18:30:00,TMPV,6871023,37.26
2026-04-14 18:30:00,TMPV,12495093,33.28
2026-04-12 18:30:00,TMPV,13113105,41.77
2026-04-09 18:30:00,TMPV,10666149,49.97
2026-04-08 18:30:00,TMPV,11110200,44.88
2026-04-07 18:30:00,TMPV,20930060,38.91
2026-04-06 18:30:00,TMPV,8543428,45.98
2026-04-05 18:30:00,TMPV,6425909,35.91
2026-04-01 18:30:00,TMPV,9098035,42.43
2026-03-31 18:30:00,TMPV,8911554,45.89
2026-03-29 18:30:00,TMPV,16410266,42.77
2026-03-26 18:30:00,TMPV,19009638,44.29
2026-03-24 18:30:00,TMPV,7857557,44.95
2026-04-23 18:30:00,BAJAJ-AUTO,190469,29.97
2026-04-22 18:30:00,BAJAJ-AUTO,444028,61.8
2026-04-21 18:30:00,BAJAJ-AUTO,301870,60.97
2026-04-20 18:30:00,BAJAJ-AUTO,291287,62.11
2026-04-19 18:30:00,BAJAJ-AUTO,349985,62.01
2026-04-16 18:30:00,BAJAJ-AUTO,264575,52.74
2026-04-15 18:30:00,BAJAJ-AUTO,479220,54.45
2026-04-14 18:30:00,BAJAJ-AUTO,551624,57.2
2026-04-12 18:30:00,BAJAJ-AUTO,363886,35.35
2026-04-09 18:30:00,BAJAJ-AUTO,738971,50.7
2026-04-08 18:30:00,BAJAJ-AUTO,539407,29.08
2026-04-07 18:30:00,BAJAJ-AUTO,474100,57.69
2026-04-06 18:30:00,BAJAJ-AUTO,376810,41.89
2026-04-05 18:30:00,BAJAJ-AUTO,313792,46.7
2026-04-01 18:30:00,BAJAJ-AUTO,254975,36.59
2026-03-31 18:30:00,BAJAJ-AUTO,416423,59.19
2026-03-29 18:30:00,BAJAJ-AUTO,325094,39.55
2026-03-26 18:30:00,BAJAJ-AUTO,326675,47.95
2026-03-24 18:30:00,BAJAJ-AUTO,438761,55.93
2026-04-23 18:30:00,HDFCLIFE,2806940,49.91
2026-04-22 18:30:00,HDFCLIFE,4485591,56.4
2026-04-21 18:30:00,HDFCLIFE,3995083,63.94
2026-04-20 18:30:00,HDFCLIFE,4800986,57.41
2026-04-19 18:30:00,HDFCLIFE,4980912,64.24
2026-04-16 18:30:00,HDFCLIFE,8161002,39.28
2026-04-15 18:30:00,HDFCLIFE,3022526,44.46
2026-04-14 18:30:00,HDFCLIFE,5737074,60.27
2026-04-12 18:30:00,HDFCLIFE,5549755,41.07
2026-04-09 18:30:00,HDFCLIFE,4385843,62.79
2026-04-08 18:30:00,HDFCLIFE,3912249,62.49
2026-04-07 18:30:00,HDFCLIFE,5911479,65.36
2026-04-06 18:30:00,HDFCLIFE,3550393,71.85
2026-04-05 18:30:00,HDFCLIFE,4333557,58.83
2026-04-01 18:30:00,HDFCLIFE,5837873,54.71
2026-03-31 18:30:00,HDFCLIFE,9823726,59.63
2026-03-29 18:30:00,HDFCLIFE,6294260,50.94
2026-03-26 18:30:00,HDFCLIFE,4422345,62.65
2026-03-24 18:30:00,HDFCLIFE,2915736,61.89
2026-04-23 18:30:00,BAJAJFINSV,920624,60.56
2026-04-22 18:30:00,BAJAJFINSV,910293,48.59
2026-04-21 18:30:00,BAJAJFINSV,739941,51.05
2026-04-20 18:30:00,BAJAJFINSV,952364,53.3
2026-04-19 18:30:00,BAJAJFINSV,903716,55.91
2026-04-16 18:30:00,BAJAJFINSV,487836,51.52
2026-04-15 18:30:00,BAJAJFINSV,1035217,51.37
2026-04-14 18:30:00,BAJAJFINSV,1066065,59.79
2026-04-12 18:30:00,BAJAJFINSV,1243242,53.54
2026-04-09 18:30:00,BAJAJFINSV,983497,55.02
2026-04-08 18:30:00,BAJAJFINSV,1510841,57.17
2026-04-07 18:30:00,BAJAJFINSV,2059323,49.76
2026-04-06 18:30:00,BAJAJFINSV,2860538,70.27
2026-04-05 18:30:00,BAJAJFINSV,1215027,56.74
2026-04-01 18:30:00,BAJAJFINSV,2284337,56.7
2026-03-31 18:30:00,BAJAJFINSV,1796540,65.82
2026-03-29 18:30:00,BAJAJFINSV,3272392,51.17
2026-03-26 18:30:00,BAJAJFINSV,2522237,64.85
2026-03-24 18:30:00,BAJAJFINSV,1865278,60.86
2026-04-23 18:30:00,TATACONSUM,1235448,38.95
2026-04-22 18:30:00,TATACONSUM,1581113,56.67
2026-04-21 18:30:00,TATACONSUM,4284220,58.95
2026-04-20 18:30:00,TATACONSUM,1072221,49.98
2026-04-19 18:30:00,TATACONSUM,1132404,58.92
2026-04-16 18:30:00,TATACONSUM,1287668,43.24
2026-04-15 18:30:00,TATACONSUM,1439626,55.12
2026-04-14 18:30:00,TATACONSUM,1384602,68.4
2026-04-12 18:30:00,TATACONSUM,1688476,59.54
2026-04-09 18:30:00,TATACONSUM,1580158,69.25
2026-04-08 18:30:00,TATACONSUM,2167226,60.92
2026-04-07 18:30:00,TATACONSUM,1950233,59.8
2026-04-06 18:30:00,TATACONSUM,1342335,51.3
2026-04-05 18:30:00,TATACONSUM,2179297,59.92
2026-04-01 18:30:00,TATACONSUM,2586178,60.11
2026-03-31 18:30:00,TATACONSUM,1309809,57.45
2026-03-29 18:30:00,TATACONSUM,1801570,42.83
2026-03-26 18:30:00,TATACONSUM,1815831,61.76
2026-03-24 18:30:00,TATACONSUM,1566241,63.72
2026-04-23 18:30:00,ASIANPAINT,436871,45.54
2026-04-22 18:30:00,ASIANPAINT,1378614,57.21
2026-04-21 18:30:00,ASIANPAINT,1126584,44.35
2026-04-20 18:30:00,ASIANPAINT,1681872,39.69
2026-04-19 18:30:00,ASIANPAINT,1203157,54.95
2026-04-16 18:30:00,ASIANPAINT,1286575,55.32
2026-04-15 18:30:00,ASIANPAINT,1496210,60.63
2026-04-14 18:30:00,ASIANPAINT,1182431,51.13
2026-04-12 18:30:00,ASIANPAINT,1734562,37.6
2026-04-09 18:30:00,ASIANPAINT,3018178,47.38
2026-04-08 18:30:00,ASIANPAINT,1980060,68.77
2026-04-07 18:30:00,ASIANPAINT,2914767,55.58
2026-04-06 18:30:00,ASIANPAINT,1793007,63.38
2026-04-05 18:30:00,ASIANPAINT,2048228,63.33
2026-04-01 18:30:00,ASIANPAINT,1854061,58.35
2026-03-31 18:30:00,ASIANPAINT,1209900,51.47
2026-03-29 18:30:00,ASIANPAINT,1513565,45.12
2026-03-26 18:30:00,ASIANPAINT,1089010,61.12
2026-03-24 18:30:00,ASIANPAINT,1270855,55.34
2026-04-28 00:00:00,RELIANCE,41027699,65.53
2026-04-28 00:00:00,HDFCBANK,35366803,53.18
2026-04-28 00:00:00,BAJFINANCE,7119135,57.34
2026-04-28 00:00:00,BHARTIARTL,10558455,60.8
2026-04-28 00:00:00,ICICIBANK,16774778,47.82
2026-04-28 00:00:00,AXISBANK,9939787,60.88
2026-04-28 00:00:00,ETERNAL,104988011,43.55
2026-04-28 00:00:00,SBIN,10727835,41.88
2026-04-28 00:00:00,INFY,12720276,48.14
2026-04-28 00:00:00,BAJAJ-AUTO,256811,47.82
2026-04-28 00:00:00,ADANIPORTS,2500914,44.71
2026-04-28 00:00:00,LT,1750237,57.23
2026-04-28 00:00:00,M&M,2645344,64.87
2026-04-28 00:00:00,HINDUNILVR,1629120,57.96
2026-04-28 00:00:00,TCS,4508363,61.36
2026-04-28 00:00:00,KOTAKBANK,12852733,54.06
2026-04-28 00:00:00,INDIGO,1261879,46.94
2026-04-28 00:00:00,SUNPHARMA,16599167,71.65
2026-04-28 00:00:00,ADANIENT,4375556,26.02
2026-04-28 00:00:00,ULTRACEMCO,509322,44.29
2026-04-28 00:00:00,COALINDIA,26732373,32.12
2026-04-28 00:00:00,MARUTI,836679,42.48
2026-04-28 00:00:00,BEL,10883746,48.81
2026-04-28 00:00:00,HCLTECH,6643295,59.9
2026-04-28 00:00:00,SHRIRAMFIN,6752420,52.7
2026-04-28 00:00:00,TATASTEEL,34950491,44.78
2026-04-28 00:00:00,ONGC,51575179,51.87
2026-04-28 00:00:00,JIOFIN,21934246,42.64
2026-04-28 00:00:00,HINDALCO,7798496,66.99
2026-04-28 00:00:00,BAJAJFINSV,1414112,56.16
2026-04-28 00:00:00,TMPV,7247106,51.34
2026-04-28 00:00:00,TECHM,2009200,60.44
2026-04-28 00:00:00,TITAN,620778,58.22
2026-04-28 00:00:00,EICHERMOT,560194,55.93
2026-04-28 00:00:00,HDFCLIFE,5604921,67.76
2026-04-28 00:00:00,ITC,12907339,60.86
2026-04-28 00:00:00,NESTLEIND,4008095,72.55
2026-04-28 00:00:00,GRASIM,1561588,52.26
2026-04-28 00:00:00,WIPRO,23455983,61.44
2026-04-28 00:00:00,NTPC,7726655,47.81
2026-04-28 00:00:00,POWERGRID,9083528,59.79
2026-04-28 00:00:00,APOLLOHOSP,353826,60.61
2026-04-28 00:00:00,TRENT,895472,35.92
2026-04-28 00:00:00,MAXHEALTH,1035872,50.69
2026-04-28 00:00:00,ASIANPAINT,556571,38.65
2026-04-28 00:00:00,SBILIFE,1487099,70.29
2026-04-28 00:00:00,CIPLA,1501522,44.49
2026-04-28 00:00:00,JSWSTEEL,1902689,38.57
2026-04-28 00:00:00,TATACONSUM,1646292,63.73
2026-04-28 00:00:00,DRREDDY,2336352,37.02
2026-04-30 00:00:00,RELIANCE,30957881,52.6
2026-04-30 00:00:00,HDFCBANK,47998755,47.74
2026-04-30 00:00:00,BAJFINANCE,27364272,36.91
2026-04-30 00:00:00,BHARTIARTL,12709188,56.26
2026-04-30 00:00:00,ICICIBANK,17740110,46.24
2026-04-30 00:00:00,AXISBANK,16481853,70.2
2026-04-30 00:00:00,ETERNAL,72700438,51.96
2026-04-30 00:00:00,SBIN,14269539,46.74
2026-04-30 00:00:00,INFY,12205669,43.03
2026-04-30 00:00:00,BAJAJ-AUTO,1209264,37.91
2026-04-30 00:00:00,ADANIPORTS,6313698,42.15
2026-04-30 00:00:00,LT,2569328,48.72
2026-04-30 00:00:00,M&M,3331158,53.82
2026-04-30 00:00:00,HINDUNILVR,4434979,32.32
2026-04-30 00:00:00,TCS,3970446,47.02
2026-04-30 00:00:00,KOTAKBANK,24812228,64.9
2026-04-30 00:00:00,INDIGO,2010221,50.83
2026-04-30 00:00:00,SUNPHARMA,4749798,68.08
2026-04-30 00:00:00,ADANIENT,3538354,29.16
2026-04-30 00:00:00,ULTRACEMCO,719688,62.78
2026-04-30 00:00:00,COALINDIA,16935052,40.4
2026-04-30 00:00:00,MARUTI,612975,47.46
2026-04-30 00:00:00,BEL,15795581,51.61
2026-04-30 00:00:00,HCLTECH,5070033,53.26
2026-04-30 00:00:00,SHRIRAMFIN,5990764,48.2
2026-04-30 00:00:00,TATASTEEL,24894783,49.13
2026-04-30 00:00:00,ONGC,17490096,42.06
2026-04-30 00:00:00,JIOFIN,20595815,37.13
2026-04-30 00:00:00,HINDALCO,4392857,56.51
2026-04-30 00:00:00,BAJAJFINSV,2574629,42.05
2026-04-30 00:00:00,TMPV,12670807,36.65
2026-04-30 00:00:00,TECHM,2635309,44.08
2026-04-30 00:00:00,TITAN,869299,63.68
2026-04-30 00:00:00,EICHERMOT,538501,48.06
2026-04-30 00:00:00,HDFCLIFE,6234625,66.83
2026-04-30 00:00:00,ITC,11541956,45.46
2026-04-30 00:00:00,NESTLEIND,2305703,71.29
2026-04-30 00:00:00,GRASIM,1130223,58.74
2026-04-30 00:00:00,WIPRO,15300274,51.49
2026-04-30 00:00:00,NTPC,7706357,60.7
2026-04-30 00:00:00,POWERGRID,9521058,59.15
2026-04-30 00:00:00,APOLLOHOSP,392016,66.03
2026-04-30 00:00:00,TRENT,566859,35.08
2026-04-30 00:00:00,MAXHEALTH,2365736,46.83
2026-04-30 00:00:00,ASIANPAINT,823684,33.56
2026-04-30 00:00:00,SBILIFE,1082053,63.93
2026-04-30 00:00:00,CIPLA,1370336,59.01
2026-04-30 00:00:00,JSWSTEEL,1366233,45.94
2026-04-30 00:00:00,TATACONSUM,1433160,62.21
2026-04-30 00:00:00,DRREDDY,1227007,35.21
